 2018-19 Panini "Silver" Prizm Trae Young #78 RC SGC 10 (Comp to PSA 10) EC, 338.00
 Joel Embiid 2014 PSA 10 Panini Silver Prizm SP Variation Rookie RC #253GEM MINT, 89.99
 2019-20 Prizm Draft Picks RJ Barrett Silver Prizm RC #3 PSA 10!!!, 40.00
 (4) 2018 19 PRIZM TRAE YOUNG SILVER PSA 10 RC LOT HAWKS STUD, 2999.95
 2017 Panini Prizm Silver Deshaun Watson Texans RC Rookie PSA 10 GEM MINT 💎, 172.50
 2019 Prizm Draft Picks Zion Williamson Silver Prizm Rookie PSA 10 White Jersey, 237.50
 TRAE YOUNG 2018 PRIZM SILVER REFRACTORS ROOKIE RC PSA 10 HOT INVESTMENT, 630.00
 Michael Porter Jr. 2018-19 Panini Prizm Silver Prizm PSA 10 Gem Mint! Hot! 🔥📈, 220.00
 2018 Prizm Silver MICHAEL PORTER JR. RC PSA 10 Gem Mint, 179.99
 2016 Panini Prizm Dario Saric Silver Prizm PSA 10 Gem Mint Rookie RC, 22.00
 Kevin Knox 2018-19 Panini Prizm #217 PSA 10 Gem Mint Silver Refractor Rookie RC, 62.00
 2018 Select Lamar Jackson Field Level Silver Prizm RC - PSA 10 GEM MINT!!!!!, 449.99
 KAWHI LEONARD 2018-19 Panini Prizm SILVER REFRACTOR Card GEM MINT PSA 10 #53 +, 99.99
 2018-19 Panini Prizm Luka Doncic RC Silver Emergent #3 PSA 10 Gem Mint 🔥💎, 89.00
 JARRETT ALLEN 2017 Panini Prizm SILVER Refractor Brooklyn Nets SP Rookie PSA 10, 46.24
 AARON HOLIDAY 2018 Panini Prizm SILVER Refractor Indiana Pacers SP Rookie PSA 10, 33.00
 HUNTER HENRY 2016 Panini Prizm REFRACTOR (Prizm) Silver #262 Chargers RC PSA 10, 16.50
 EZEKIEL ELLIOTT 2016 Panini Prizm SILVER PRIZM Rookie PSA 10 GEM MT #238 COWBOYS, 76.00
 NICK CHUBB 2018 Select SILVER Prizm (Field Level) #297 Browns SP Rookie PSA 10, 20.50
 2016 BRANDON INGRAM Panini Prizm SILVER Rookie card PSA 10 GEM MT - PELICANS !, 149.99
 SHAI GILGEOUS ALEXANDER 2018-19 Panini Select Rookie Silver Prizm RC 🔥 PSA 10, 67.00
 2019-20 Panini Prizm 248 ZION WILLIAMSON Rookie SILVER Prizm PSA 10 GEM MINT, 2851.00
 2016 Prizm CARSON WENTZ RC silver PSA 10 Eagles , 149.95
 2019-20 Prizm TYLER HERRO Rookie PENMANSHIP silver prizm auto PSA 10 Gem POP 1, 500.00
 2018-19 Prizm Basketball MILES BRIDGES Silver Prizm RC PSA 10 GEM MINT , 35.52
 2018-19 Panini Prizm Silver Freshman Phenoms Trae Young Rookie RC #21  PSA 10, 76.15
 2014-15 Panini Prizm Silver Prizms Zach LaVine Rc Rookie PSA 10 Gem Mint Bulls, 349.95
2018-19 Panini Prizm Silver Wendell Carter Jr. Rookie RC #80 PSA 10 GEM MT, 50.00
 2018 Panini Select Silver Prizm #33 Nick Chubb Browns RC Rookie PSA 10 GEM MINT, 39.00
 2018-19 SELECT HOLO SILVER TRI COLOR Prizm Rookie RC PSA 10 TRAE YOUNG 2 Lot, 699.00
 Cam Reddish 2019 Panini Prizm DP Silver Prizm Rookie RC PSA 10 GEM Hawks! POP 11, 62.99
 2017 PANINI PRIZM FOOTBALL PATRICK MAHOMES SILVER REFRACTOR ROOKIE #269 PSA 10!, 2099.99
 2019-20 Panini Prizm Nic Claxton Silver Prizm PSA 10 Rookie Card RC, 99.99
 2019-20 Panini Prizm 259 TYLER HERRO Silver Prizm Rookie PSA 10 GEM MINT SP Heat, 349.99
 2015-16 Panini Prizm 340 Myles Turner Silver Prizm RC rookie PSA 10 gem mint, 84.99
 2018-19 Panini Prizm Silver Prizm #288 Devonte' Graham Rookie RC PSA 10??, 49.99
 2019 Panini Prizm Silver Penmanship Zion Williamson RC AUTO PSA 10 Pop 4 PMJS, 3850.00
 2018-19 Panini Prizm Silver DeAndre Ayton RC PSA 10 Rookie Card Gem Mint Suns, 124.99
 2018 Panini Optic COLLIN SEXTON #180 Holo Silver Prizm PSA 10 GEM Mint Rookie RC, 89.99
 2017 Panini Prizm Silver #279 Deshaun Watson Texans RC Rookie PSA 10 GEM MINT, 230.00
 2019-20 Panini Prizm Instant Impact SILVER Ja Morant Rookie RC PSA 10 Gem Mint, 227.50
 Coby White 2019-20 Panini SILVER PRIZM Rookie PSA 10? Chicago Bulls 🔥🔥, 4.00
 2018-19 Panini Prizm Silver #32 Michael Porter Jr. Nuggets RC Rookie PSA 10, 176.50
 JOSHUA JOSH DOBBS 2017 Panini Prizm Silver Rookie Card RC Steelers PSA 10 PMJS, 8.50
 2018-19 Prizm DEANDRE AYTON Rookie RC SILVER PRIZM BASE PSA 10 GEM MT Suns, 113.50
 2018-19 Prizm DEANDRE AYTON Rookie RC SILVER PRIZM BASE PSA 10 GEM MT Suns, 117.50
 2018-19 Prizm DEANDRE AYTON Rookie RC SILVER PRIZM BASE PSA 10 GEM MT Suns, 112.75
 2018-19 Prizm DEANDRE AYTON Rookie RC SILVER PRIZM BASE PSA 10 GEM MT Suns, 107.50
 2018-19 Prizm DEANDRE AYTON Rookie RC SILVER PRIZM BASE PSA 10 GEM MT Suns, 123.50
 2019-20 Panini Prizm Silver #288 Darius Garland Cavaliers RC Rookie PSA 10, 125.00
 2019-20 Panini Prizm 256 CAM REDDISH Silver Prizm Rookie PSA 10 GEM MINT, 199.99
 2018-19 Panini Prizm Silver #66 Jaren Jackson Jr. Grizzlies RC Rookie PSA 10 , 150.50
 2018-19 Donruss Optic DeAndre Ayton Silver Holo Prizm Rookie RC PSA 10, 152.50
 2019-20 Prizm Jarrett Culver Timberwolves RC Rookie Silver #252 PSA 10 Gem Mint, 114.99
 2018-19 Panini Prizm SILVER #78 Trae Young RC Rookie GEM MINT PSA 10, 624.99
 2018-19 Panini Prizm Silver #32 Michael Porter Jr. Nuggets RC Rookie PSA 10, 185.00
 10X Michael Porter Jr. 2018 19 Panini Prizm RC Rookie Silver Prizm PSA 10, 2000.00
 2019-20 PANINI PRIZM TYLER HERRO TRUE ROOKIE RC SILVER PSA 10 GEM MINT #259!, 300.00
 2018 Panini Select Silver Prizm Saquon Barkley RC ROOKIE PSA 10 GEM MINT, 45.00
 16/17 Prizm Mosaic BEN SIMMONS Rookie Silver Refractor Psa 10 Gem Mint Invest !!, 230.00
 2017-18 Panini Prizm Frank Jackson Silver Prizm #125 PSA 10 GEM MT, 9.99
 2018-19 Panini Prizm Silver #280 Luka Doncic RC Rookie PSA 10 GEM MINT, 1849.00
 2016 Prizm Carson Wentz Silver RC PSA 10 Gem Mint Rookie, 124.99
 2018-19 Panini Prizm Silver #280 Luka Doncic RC Rookie PSA 10 GEM MINT, 1850.00
 LONNIE WALKER IV 2018-19 SILVER PRIZM #251 PSA 10 GEM MINT SPURS ROOKIE RARE, 85.00
 2018 Panini Prizm Silver Prizms Langston Galloway AUTO PSA 10 GEM MINT Pistons, 35.00
 Allonzo Trier 2018 Panini Prizm SILVER PSA 10 #209 RC Knicks, 25.00
 Jaren Jackson 2018 Panini Prizm Emergent Silver Prizm PSA 10 GMT POP 12 , 32.99
 2018-19 Panini Prizm Silver #209 Allonzo Trier Knicks RC Rookie PSA 10 GEM MINT, 20.99
 2018 Anfernee Simons Panini Silver Prizm #61 PSA 10 Gem Mint RC Refractor Rookie, 76.00
 2019-20 Prizm JA MORANT Silver Prizm RC!! Silver Rookie!! PSA 10?, 202.00
 2018-19 Panini Prizm Silver Prizm DeAndre Ayton RC PSA 10 Rookie Card Gem Mint, 155.00
 2018-19 Panini Prizm Silver #32 Michael Porter Jr. Nuggets RC Rookie PSA 10, 200.00
 2017 PANINI NATIONAL CONVENTION SILVER PRIZM AARON JUDGE PSA 10, 39.95
 2017-18 Panini Donruss Optic Lonzo Ball Rookie RC Silver Holo Prizm HIGH PSA 10?, 54.99
 2018-19 LUKA DONCIC PANINI PRIZM Silver #280 Rookie Card PSA 10 Gem Mint, 1801.00
 2018-19 PRIZM MICHAEL PORTER JR. ROOKIE HYPER SILVER PRIZM PSA 10 RC [SQ], 99.00
2018-19 PRIZM MICHAEL PORTER JR. ROOKIE HYPER SILVER PRIZM PSA 10 RC [SQ], 99.00
 2018-19 PRIZM BASKETBALL MICHAEL PORTER JR. ROOKIE SILVER PRIZM PSA 10 RC [SQ], 187.50
 Shai Gilgeous-Alexander 2018 Panini Prizm Freshman Phenoms Silver RC PSA 10 , 50.00
 2018-19 Panini Prizm Silver #280 Luka Doncic Mavericks RC Rookie PSA 10 GEM MINT, 3250.00
 2017 PANINI PRIZM PATRICK MAHOMES II SILVER PRIZM ROOKIE #269 PSA 10 GEM MINT RC, 1899.00
 2018-19 Panini Prizm Michael Porter Jr Silver Rookie PSA 10 Gem Mint Nuggets, 179.99
 2019 Panini PRIZM DP #64 SILVER Prizm ZION WILLIAMSON Rookie PSA 10 GEM MT Rc, 295.00
 Kobe Bryant 2017-18 Select Slash & Dash Silver Prizm PSA 10 GEM MINT POP 2, 165.00
 2019 Prizm SILVER REFRACTOR Pelicans JAXSON HAYES Rookie Card PSA 10 GEM MINT, 85.00
 2018-19 Panini Prizm Silver #250 Jalen Brunson Mavericks RC Rookie PSA 10, 31.00
 2017 PRIZM PATRICK MAHOMES SP SILVER RC!! PSA 10!! GEM MINT!! NON AUTO RC , 249.99
 Marvin Bagley 2018-19 Panini Prizm Prizms Silver Rookie Rc 181 PSA 10, 110.00
 Marvin Bagley 2018-19 Panini Prizm Prizms Silver Rookie Rc #181 PSA 10 GEM, 105.00
 MICHAEL PORTER JR. 2018-19 Panini Prizm Rookie RC Silver SP PSA 10 GEM MINT, 175.00
 2017-18 Panini Prizm Fast Break Silver Rookie De'Aaron Fox RC SP PSA 10 Gem Mint, 77.00
 Josh Hart Panini Prizm Rookie Silver 2017-18 Lot Of 2 Psa 10 Bgs 9.5 Gem Lakers, 27.24
 2018-19 Select Basketball Luka Doncic RC Courtside Silver Prizm #229 PSA 10, 3550.00
 2018-19 Panini Prizm Luck of the Lottery Mikal Bridges Silver PSA 10, 24.99
 2018-19 Panini Prizm Silver Trae Young Rookie RC PSA 10 Gem Mint, 629.99
 DONTE DIVINCENZO 2018-19 PRIZM ROOKIE SILVER #246 PSA 10 GEM MINT BUCKS RC, 82.00
 Trae Young Rookie (RC) -- 2018-19 Panini Prizm EMERGENT SILVER -- PSA 10, 55.00
 2017-18 Panini Prizm Silver #109 John Collins Atlanta Hawks RC Rookie PSA 10, 99.28
 2017-18 Panini Prizm Silver #109 John Collins Atlanta Hawks RC Rookie PSA 10, 128.50
 2017-18 Panini Prizm Silver #109 John Collins RC Rookie AUTO Hawks PSA 10, 152.50
 2017-18 Panini Prizm Silver #109 John Collins Atlanta Hawks RC Rookie PSA 10, 108.50
 2017-18 Panini Prizm Silver #109 John Collins RC Rookie AUTO Hawks PSA 10, 140.50
 2017-18 Panini Prizm Silver #109 John Collins Atlanta Hawks RC Rookie PSA 10, 99.28
 2018 Josh Allen Panini Prizm Silver Bills RC Rookie Auto PSA 10 , 192.50
 2015-16 Panini Prizm Silver #248 Kristaps Porzingis Knicks RC Rookie PSA 10, 530.00
 2017-18 Panini Prizm Silver #38 OG Anunoby Raptors RC Rookie PSA 10 GEM MINT, 76.00
 LONNIE WALKER JR 2018 19 PANINI PRIZM SILVER PRIZM ROOKIE RC PSA 10- GEM MINT, 63.01
 2019-20 Panini Prizm 251 De'Andre Hunter Silver RC Rookie PSA 10 GEM MT 45200256, 142.50
 2016-17 Prizm Taurean Prince Silver Prizms Rookie RC PSA 10 GEM MINT Hawks JRI, 18.00
 Buddy Hield 2016 Panini Select RC Silver Prizm PSA 10 #122 Gem Mint Kings, 33.00
 2018-19 Panini Prizm Silver #61 Anfernee Simons Trail Blazers RC Rookie PSA 10, 71.00
 Myles Turner 2015-16 Panini Select Silver Prizm PSA 10 Gem Rookie RC Pacers #8, 19.99
 Lamar Jackson 2018 Select Silver Prizm Rookie Card PSA 10 Gem Mint Ravens, 168.50
 RJ Barrett 2019 Panini Prizm Draft Rookie #62 ** PSA 10 ** "Silver" Prizm, 9.50
 2018-19 PANINI SILVER PRIZM MOSAIC LUKA DONCIC RC PSA 10 GEM MINT #68, 400.00
 2017 Panini Prizm Jayson Tatum Prizm Silver RC - #16 PSA 10 - Boston Celtics, 1075.00
 Shai Gilgeous-Alexander 2018-19 Panini Prizm Silver #184 Thunder RC PSA 10 Gem, 306.00
 2018-19 Donruss Optic Trae Young Silver Holo Prizm Rookie RC PSA 10 Gem Mint, 900.00
 2017-18 Prizm ZACH COLLINS Prizm Silver Rookie PSA 10 #144, 49.99
 2016 Panini Prizm Dak Prescott RC Refactor Silver PSA 10 Rookie Gem Mint Cowboys, 159.99
 DESHAUN WATSON 2017 PANINI PRIZM ROOKIE SILVER PRIZMS TEXANS PSA 10 GEM MINT, 249.00
 Gem Mt PSA 10 Panini Silver Prizm Draft pick #3 RJ Barrett RC Rookie Card 2019, 45.00
 2017 Prizm Silver #109 John Collins Atlanta Hawks RC Rookie Card PSA 10 GEM MINT, 152.50
 Miles Bridges Rookie Card Silver Prizm PSA 10 GEM MINT, 48.00
 2018 19 Panini Prizm Luka Doncic Silver PSA 10 GEM MINT RC Rookie Mavericks, 1899.99
 2018-19 Panini Prizm Silver Prizm Trae Young RC rookie PSA 10 GEM MINT (cheap), 575.00
DESHAUN WATSON 2017 PANINI PRIZM #279 SILVER REFRACTOR ROOKIE RC PSA 10, 269.99
 2019-20 Panini Prizm Silver #256 Cam Reddish Atlanta Hawks RC Rookie PSA 10, 199.95
 2017-18 Panini Prizm Silver #1 Markelle Fultz 76ers RC Rookie PSA 10 GEM MINT, 145.00
 DESHAUN WATSON 2017 PANINI PRIZM ROOKIE SILVER PRIZMS TEXANS PSA 10 GEM MINT B, 249.00
 Chuma Okeke RC ~ 2019-20 Panini Prizm Silver Refractor #262 ~ PSA 10 ~ Magic , 100.00
 2018-19 Panini Prizm Silver #280 Luka Doncic Mavericks RC Rookie PSA 10 Centered, 1874.99
 2019-20 Panini Prizm Silver JA Morant RC PSA 10? Grizzlies, 305.00
 2018-19 Panini Prizm Silver #78 Trae Young Hawks RC Rookie PSA 10 GEM MINT, 658.00
 KELLY OUBRE JR SUNS KANSAS 2015 PRIZM #309 SILVER REFRACTOR PSA 10 GEM RC ROOKIE, 99.99
 2019 Prizm SILVER REFRACTOR 49ers DEEBO SAMUEL Rookie Card PSA 10 GEM MINT Pop 2, 199.99
 2019 Panini Prizm Cam Reddish Silver Instant Impact RC PSA 10 Gem MT ATL Hawks, 125.00
 2018 Panini Silver Prizm #227 Mitchell Robinson Refractor Rookie Card PSA 10 F27, 69.99
 2018-19 Panini Prizm Silver #280 Luka Doncic RC Rookie PSA 10 GEM MINT, 1950.00
 2016-17 Panini Select Ben Simmons Silver Prizm Rookie PSA 10 Courtside Level SSP, 299.99
 2018-19 Panini Prizm Silver Shai Gilgeous-Alexander RC Rookie PSA 10 Gem Mint, 299.99
 2019 Panini Prizm Draft Silver #67 De'Andre Hunter Rookie PSA 10 Gem Mint R'19, 30.00
 Marvin Bagley 2018 Panini Prizm Emergent Silver Prizm Rookie RC PSA 10 GMT Kings, 27.99
 2018 Panini Donruss Optic Lamar Jackson Holo Silver Prizm Rated Rookie PSA 10, 550.00
 Jayson Tatum 2017-18 Panini Prizm Silver Autograph RC GEM MT PSA 10 Celtics, 1419.00
 PSA 10 2017-18 Panini Prizm FRANK NTILIKINA Silver Rookie Refractor Knicks RC, 155.00
 LONNIE WALKER IV 2018-19 SILVER PRIZM #251 PSA 10 GEM MINT SPURS ROOKIE RARE, 85.00
 2018 PANINI PRIZM ROOKIE SIGNATURES MIKAL BRIDGES SILVER PRIZM PSA 10, 39.99
 2019-20 Donruss Optic Zion Williamson PSA 10 RC #158 HOLO Silver Rookie Prizm, 1990.00
 Luka Doncic 2018-19 Panini SILVER Prizm Rookie RC PSA 10 Mavericks #280, 1999.99
 Luka Doncic Panini SILVER Prizm 2018-19 Rookie RC PSA 10 GEM MINT #280, 1999.99
 2018-19 Panini Select Silver Prizm #112 Marvin Bagley III Kings RC Rookie PSA 10, 20.50
 2019-20 Panini Prizm Zion Williamson RC #248 Silver Prizm PSA 10 Gem Mint, 3550.00
 2018-19 Panini Prizm Silver #217 Kevin Knox New York Knicks RC Rookie PSA 10, 42.00
 2018-19 Panini Prizm Silver #217 Kevin Knox New York Knicks RC Rookie PSA 10, 43.00
 LUKA DONCIC 2018-19 PANINI PRIZM SILVER RC ROOKIE CARD PSA 10 GEM MINT LOT OF 2, 4499.99
 2018-19 Panini Prizm Silver Landry Shamet Philadelphia 76ers RC Rookie PSA 10, 52.00
 2018-19 Panini Prizm Silver Landry Shamet Philadelphia 76ers RC Rookie PSA 10, 51.00
 2019 Panini Prizm Silver #66 RJ Barrett Duke RC Rookie PSA 10 GEM MINT, 32.00
 2018-19 Panini Prizm Silver Landry Shamet Philadelphia 76ers RC Rookie PSA 10, 51.00
 2018-19 Panini Prizm Silver Landry Shamet Philadelphia 76ers RC Rookie PSA 10, 67.00
 2018-19 Panini Prizm Silver Landry Shamet Philadelphia 76ers RC Rookie PSA 10, 67.00
 2018-19 Panini Prizm Silver Landry Shamet Philadelphia 76ers RC Rookie PSA 10, 79.00
 Zion Williamson 2019-20 Panini Prizm Draft Silver RC Rookie #1 PSA 10 Gem Mint!, 329.00
 2018-19 Panini Prizm Silver Landry Shamet Philadelphia 76ers RC Rookie PSA 10, 76.00
 2018-19 Panini Prizm Silver Landry Shamet Philadelphia 76ers RC Rookie PSA 10, 73.00
 2018-19 PANINI PRIZM SILVER PRIZM COLLIN SEXTON RC PSA 10 GEM MINT, 18.50
 Michael Porter Jr. Panini SILVER Prizm 2018-19 Rookie RC PSA 10 GEM MINT #32, 199.99
 MICHAEL PORTER JR. 2018-19 Panini Prizm Rookie RC Silver SP PSA 10 GEM MINT, 174.99
 2012-13 Panini Silver Prizm PSA 10 ISAIAH THOMAS Rookie Refractor RC!, 55.04
 2019 Prizm SILVER REFRACTOR Rookie Signature Heat KZ OKPALA Card PSA 10 GEM MINT, 59.99
 2018-19 PANINI SELECT SILVER PRIZM LUKA DONCIC RC #25 PSA 10, 799.00
 2019 A.J. BROWN PANINI PRIZM SILVER REFRACTOR SP RC TENNESSEE TITANS PSA 10!! , 179.00
 2019-20 Panini Prizm 248 ZION WILLIAMSON Rookie SILVER Prizm PSA 10 GEM MINT, 3550.00
 2018-19 Panini Prizm Silver #199 Landry Shamet 76ers RC Rookie PSA 10 GEM MINT, 72.00
 2018-19 Panini Prizm Silver #251 Lonnie Walker IV Spurs RC Rookie PSA 10 , 76.00
TRAE YOUNG 2018/19 PANINI PRIZM #78 RC ROOKIE SILVER PRIZMS SP PSA 10 GEM MINT, 700.50
 TRAE YOUNG PSA 10 ROOKIE PRIZMS SCOPE SILVER PREMIER LEVEL RC 2018-19 SELECT 142, 260.00
 2018-19 Panini Prizm Silver #279 DeAndre Ayton Suns RC Rookie PSA 10 GEM MINT, 127.50
 2018-19 Panini Prizm Silver #66 Jaren Jackson Jr. Grizzlies RC Rookie PSA 10 , 160.00
 Dillon Brooks Optic Holo Silver Prizm Rookie Card RC Mint PSA 10??? 🔥💎, 3.00
 2019-20 Panini Prizm DE’Andre Hunter Emergent Silver Prizm PSA 10 Hawks *POP 1*, 16.00
 Marvin Bagley 2018-19 Panini Prizm Prizms Silver Rookie Rc #181 PSA 10 GEM 8153, 112.50
 2016 Panini Prizm 292 Jacoby Brissett Silver Prizm RC Rookie PSA 10 44881050, 20.50
 2018-19 Select Basketball Luka Doncic RC Courtside Silver Prizm #229 PSA 10, 4000.00
 CHRISTIAN MCCAFFREY 2017 PANINI PRIZM #249 ROOKIE SILVER PRIZMS PSA 10 GEM MINT, 119.00
 2018-19 Panini Prizm DeAndre Ayton Silver Prizm Rookie Rc PSA 10 GEM MINT Suns, 149.99
 2018 Panini Select SAM DARNOLD #18 Rookie Silver Prizm PSA 10 Gem Mint LOW POP!, 36.00
 2017 Panini Prizm Silver #279 Deshaun Watson Texans RC Rookie PSA 10 GEM MINT, 205.00
 2018-19 Luka Doncic Panini Prizm Rookie Silver #280 PSA 10 GEM MINT, 2025.00
 PATRICK MAHOMES 2017 PANINI SILVER PRIZM ROOKIE RC PSA 10 GEM MINT, 2199.99
 Collin Sexton 2018 Panini Prizm Silver Prizm #170 PSA 10 Rookie card, 200.00
 Devonte’ Graham 2018-19 Panini Prizm Silver #288 PSA 10 GEM MINT, 122.99
 2017 Panini Prizm Silver #1 Markelle Fultz RC Rookie Gem Mint PSA 10, 127.51
 ZION WILLIAMSON 2019 PANINI PRIZM DP #64 SILVER REFRACTOR ROOKIE RC PSA 10, 500.00
 OKARO WHITE - 2017/18 PANINI PRIZM - ROOKIE - #52 - SILVER REFRACTOR PSA 10 PMJS, 4.25
 2016-17 Panini Prizm Jaylen Brown Silver Rookie Refractor RC #44 Gem Mint PSA 10, 299.99
 Lonnie Walker Rookie Silver Prizm 2018-19 Spurs Rc Sp PSA 10 Gem Mint No. 251, 72.00
 2017-18 Panini Prizm TJ Leaf Silver Prizm PSA 10 Gem Mint PMJS, 7.00
 2017 Panini Prizm Silver Prizms #289 Lonzo Ball PSA 10 GEM MT Los Angeles Lakers, 232.50
 2012-2013 PRIZM STEPHEN CURRY SILVER REFRACTOR PSA 10 GEM MINT WARRIORS, 1500.00
 Trae Young 2018-19 Donruss Optic Holo Silver Prizm Rookie RC PSA 10 GEM MINT🔥🔥, 749.99
 TRAE YOUNG 2018-19 PRIZM LUCK OF THE LOTTERY SILVER REFRACTOR RC PSA 10 **HOT**, 74.99
 DALVIN COOK 2017 PANINI PRIZM SILVER REFRACTOR ROOKIE RC #231 PSA 10 *VIKINGS*, 49.99
 DESHAUN WATSON 2017 PANINI PRIZM RC ROOKIE SILVER PRIZMS PSA 10 GEM MINT, 189.99
 2018-19 Donruss Optic Holo Silver Prizm Shai Gilgeous-Alexander RC PSA 10 🔥🔥🔥, 300.00
 2018 Panini Prizm Freshmen Phenoms Silver #23 Luka Doncic PSA 10 GEM MINT RC, 140.00
 2019-20 Prizm Zion Williamson Rc Rookie Silver PSA 10 Gem Mint - Pelicans 🔥🔥🔥, 3533.00
 2018 Panini Prizm Freshman Phenoms Silver #23 Luka Doncic PSA 10 GEM MINT RC, 140.00
 2019-20 Panini Prizm Silver #248 Zion Williamson RC Rookie PSA 10 CENTERED, 3250.00
 2018-19 Panini Prizm Jaren Jackson Jr. Silver Rookie RC PSA 10 #66 Grizzlies SP, 168.88
 PATRICK MAHOMES 2017 PRIZM SILVER PRIZM RC ROOKIE Psa 10? Perfect Centering $, 499.99
 2018 PANINI PRIZM SILVER REFRACTOR SAQUON BARKLEY RC SP AUTO GIANTS PSA 10, 425.00
 2018 PRIZM Silver BAKER MAYFIELD INSTANT IMPACT ROOKIE PSA 10 GEM MINT BROWNS RC, 44.99
 2018 Panini Prizm Emergent Silver #3 Luka Doncic PSA 10 GEM MINT RC, 130.00
 TRAE YOUNG PSA 10 2018 PANINI PRIZM BASKETBALL #78 SILVER ROOKIE RC HAWKS 2647, 699.99
 TRAE YOUNG PSA 10 2018 PANINI PRIZM BASKETBALL #78 SILVER ROOKIE RC HAWKS 6666, 699.99
 AARON HOLIDAY 2018-19 PRIZM SILVER REF ROOKIE RC #114 PSA 10 GEM MINT PACERS! $^, 34.99
 2018 TRAE YOUNG PANINI PRIZM RC FAST BREAK Silver PRIZM PSA 10 GEM Rookie Sp HOT, 349.95
 2017 Panini Prizm Patrick Mahomes Silver Prizm PSA 10 Gem Mint Rookie RC, 2486.41
 Trae Young Silver Prizm Rookie PSA 10, 700.00
 Jayson tatum prizm rookie silver psa 10, 1165.00
 (2) 2017-18 Panini Prizm Frank Ntilikina Rookie Silver Prizm Knicks RC PSA 10, 94.99
 (1) 2017-18 Panini Prizm Frank Ntilikina Rookie Silver Prizm Knicks RC PSA 10, 49.99
 2017 Panini Prizm Silver #269 Patrick Mahomes Chiefs RC Rookie PSA 10 GEM MINT, 2150.00
 2017 JOSH JACKSON PANINI PRIZM SILVER ROOKIE RC LOT PSA 10 BGS 9.5 GEM MINT 💎, 119.95
Marlon Mack 2017 Panini Prizm SILVER Rookie Rc GEM MINT PSA 10 - 2 Card Lot, 42.99
 2018-19 Panini Prizm Trae Young Silver Prizm Rookie RC PSA 10 GEM MINT SP Hawks, 694.88
 💎 2017 Josh Jackson Prizm Mosaic Silver Refractor ROOKIE RC AUTO PSA 10 Gem 💎, 49.95
 2017 Panini Patrick Mahomes #269 Silver Prizm Rookie RC PSA 10 GEM MINT Chiefs , 1800.00
 2017-18 Panini Prizm Silver Prizms Frank Ntilikina #275 PSA 10 Rookie, 60.00
 2019 Prizm SILVER REFRACTOR Prizm Heat TYLER HERRO Rookie Card PSA 10 GEM MINT, 324.99
 2017-18 Panini Prizm Silver Jordan Bell RC #47 Warriors PSA 10 Gem Mint , 16.00
 2018 PANINI PRIZM EMERGENT 8 COLLIN SEXTON SILVER PRIZM PSA 10, 24.99
 2019-20 PANINI PRIZM TYLER HERRO ROOKIE INSTANT IMPACT SILVER PRIZM PSA 10 POP 1, 80.00
 2018-19 Panini Prizm Mikal Bridges Silver Prizm Rookie PSA 10 RC 🔥💎, 42.99
 (2) 2017-18 Panini Prizm Frank Ntilikina Rookie Silver Prizm Knicks RC PSA 10, 89.99
 2018 Panini Prizm Silver RC #119 Justin Jackson Orlando Magic Psa 10 Gem Mint, 29.99
 2018-19 Prizm DZANAN MUSA SILVER Prizm Rookie PSA 10 BROOKLYN NETS, 25.00
 2016 Panini Prizm Silver #238 Ezekiel Elliott Cowboys RC Rookie PSA 10 GEM MINT, 99.99
 2017-18 Donruss Optic Silver Holo Prizm Lonzo Ball Rated Rookie RC PSA 10, 150.00
 2016-17 Panini Select Silver Prizm #60 Ben Simmons 76ers RC Rookie PSA 10, 139.00
 2018-19 Panini Chronicles #571 LUKA DONCIC Obsidian Silver Prizm Rookie PSA 10 , 275.00
 2016 Prizm Dak Prescot Silver PSA 10 RC Rookie, 140.00
 KEVIN KNOX 18-19 PANINI PRIZM FAST BREAK SILVER DISCO RC PSA 10 GEM-NY KNICKS, 27.50
 2015-16 Panini Prizm Kristaps Porzingis Silver Prizm Rookie RC PSA 10 GEM PMJS, 1000.00
 2018-19 Panini Prizm Trae Young Silver Prizm PSA 10 GEM MT Lot Of 2 Rookie Hawks, 1500.00
 2017-18 Panini Prizm Frank Ntilikina Rookie Silver Prizm NY Knicks RC PSA 10, 80.00
 Marquese Chriss 2016-17 Prizm Silver Psa 10 Rookie Warriors Silver Prizm Rc, 44.99
 PATRICK MAHOMES 2017 PRIZM ILLUMINATION SILVER ROOKIE RC PSA 10 x2 CARDS CHIEFS, 750.00
 Lot of 2 -2018-19 Panini Prizm Silver Prizm #37 RC Josh Okogie PSA 10 (2), 90.00
 2018-19 Select Trae Young RC Rookie Silver Prizm GEM MINT PSA 10 , 450.00
 MARVIN BAGLEY 2018 19 PANINI PRIZM SILVER PRIZM ROOKIE PSA 10, 104.00
 D'ANGELO RUSSELL 2015-16 PANINI PRIZM SILVER PRIZMS RC #322 GEM PSA 10 , 150.00
 DESHAUN WATSON 2017 PANINI PRIZM #279 SILVER REFRACTOR ROOKIE RC PSA 10, 250.00
 De Aaron Fox 2017-2018 Panini Prizm Silver Fast Break Rookie RC Psa 10 Gem Mint, 99.00
 Luka Doncic 2018-2019 Panini Prizm Silver Rookie BGS 9 PSA 10 Regrade? , 999.99
 2018-19 Panini Prizm Silver #288 DeVonte' Graham Hornets RC Rookie PSA 10, 112.50
